method_name,sample_id,regime_id,split,option_type,T,sigma,r,q,tau,tau_fraction,reference_found,reference_boundary,reference_in_sample_window,predicted_found,predicted_boundary,absolute_error,no_boundary_reason,is_no_dividend_call_control,downstream_use_status
direct_boundary_head,90,put_T200_s060_r010_q010,stress_holdout,put,2.0,0.6,0.1,0.1,0.08333333333333333,0.041666666666666664,True,0.6668162728444891,True,True,0.6966325629528908,0.0298162901084017,,False,stage4_boundary_diagnostic_only
direct_boundary_head,91,put_T200_s060_r010_q010,stress_holdout,put,2.0,0.6,0.1,0.1,0.25,0.125,True,0.5667036430807566,True,True,0.632766099750061,0.06606245666930444,,False,stage4_boundary_diagnostic_only
direct_boundary_head,92,call_T025_s020_r001_q006,train,call,0.25,0.2,0.01,0.06,0.05,0.2,True,1.099780389929472,True,True,1.076222221686808,0.02355816824266399,,False,stage4_boundary_diagnostic_only
direct_boundary_head,93,call_T025_s020_r001_q006,train,call,0.25,0.2,0.01,0.06,0.17083333333333334,0.6833333333333333,True,1.1333009052251661,True,True,1.1307319062116694,0.00256899901349672,,False,stage4_boundary_diagnostic_only
direct_boundary_head,94,call_T025_s020_r005_q000,test,call,0.25,0.2,0.05,0.0,0.11458333333333333,0.4583333333333333,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,95,call_T025_s020_r005_q003,train,call,0.25,0.2,0.05,0.03,0.15833333333333333,0.6333333333333333,True,1.7561211236607388,True,True,1.7478827568523392,0.008238366808399622,,False,stage4_boundary_diagnostic_only
direct_boundary_head,96,call_T025_s020_r005_q006,train,call,0.25,0.2,0.05,0.06,0.016666666666666666,0.06666666666666667,True,1.0947951095321136,True,True,1.1158548770888634,0.021059767556749875,,False,stage4_boundary_diagnostic_only
direct_boundary_head,97,call_T025_s020_r010_q006,train,call,0.25,0.2,0.1,0.06,0.075,0.3,True,1.7308454856318964,True,True,1.686514414517948,0.044331071113948406,,False,stage4_boundary_diagnostic_only
direct_boundary_head,98,call_T025_s040_r001_q000,test,call,0.25,0.4,0.01,0.0,0.008333333333333333,0.03333333333333333,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,99,call_T025_s040_r001_q006,train,call,0.25,0.4,0.01,0.06,0.0020833333333333333,0.008333333333333333,True,1.0665069930434814,True,True,1.1053489930561131,0.03884200001263172,,False,stage4_boundary_diagnostic_only
direct_boundary_head,100,call_T025_s040_r005_q000,test,call,0.25,0.4,0.05,0.0,0.13541666666666666,0.5416666666666666,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,101,call_T025_s040_r005_q006,train,call,0.25,0.4,0.05,0.06,0.225,0.9,True,1.4665213642894686,True,True,1.4502365026890145,0.01628486160045406,,False,stage4_boundary_diagnostic_only
direct_boundary_head,102,call_T025_s040_r005_q010,train,call,0.25,0.4,0.05,0.1,0.125,0.5,True,1.2997202689368825,True,True,1.2923014479182566,0.0074188210186258985,,False,stage4_boundary_diagnostic_only
direct_boundary_head,103,call_T025_s040_r010_q003,train,call,0.25,0.4,0.1,0.03,0.03125,0.125,True,3.4619583990667286,False,True,3.4783843488877926,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,104,call_T025_s040_r010_q006,train,call,0.25,0.4,0.1,0.06,0.05,0.2,True,1.7631824231305504,True,True,1.7298498830403026,0.033332540090247775,,False,stage4_boundary_diagnostic_only
direct_boundary_head,105,call_T025_s060_r001_q003,train,call,0.25,0.6,0.01,0.03,0.010416666666666666,0.041666666666666664,True,1.1992919156790425,True,True,1.3082844595846481,0.10899254390560564,,False,stage4_boundary_diagnostic_only
direct_boundary_head,106,call_T025_s060_r001_q003,train,call,0.25,0.6,0.01,0.03,0.18125,0.725,True,1.7659495811022385,True,True,1.81651584990833,0.0505662688060915,,False,stage4_boundary_diagnostic_only
direct_boundary_head,107,call_T025_s060_r001_q010,stress_holdout,call,0.25,0.6,0.01,0.1,0.19166666666666665,0.7666666666666666,True,1.5332244234018872,True,True,1.6925518429205724,0.15932741951868512,,False,stage4_boundary_diagnostic_only
direct_boundary_head,108,call_T025_s060_r005_q000,test,call,0.25,0.6,0.05,0.0,0.17708333333333334,0.7083333333333334,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,109,call_T025_s060_r005_q003,train,call,0.25,0.6,0.05,0.03,0.21458333333333332,0.8583333333333333,True,2.1980133720358177,False,True,2.2142759486640795,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,110,call_T025_s060_r005_q010,stress_holdout,call,0.25,0.6,0.05,0.1,0.0375,0.15,True,1.2996750654762559,True,True,1.405841505397232,0.10616643992097607,,False,stage4_boundary_diagnostic_only
direct_boundary_head,111,call_T025_s060_r005_q010,stress_holdout,call,0.25,0.6,0.05,0.1,0.12083333333333333,0.48333333333333334,True,1.499660867372757,True,True,1.5883657460015865,0.08870487862882959,,False,stage4_boundary_diagnostic_only
direct_boundary_head,112,call_T050_s020_r001_q010,train,call,0.5,0.2,0.01,0.1,0.35,0.7,True,1.1333138267308067,True,True,1.1397900505228273,0.006476223792020619,,False,stage4_boundary_diagnostic_only
direct_boundary_head,113,call_T050_s020_r005_q006,validation,call,0.5,0.2,0.05,0.06,0.275,0.55,True,1.232697338855939,True,True,1.2586282014543089,0.025930862598369853,,False,stage4_boundary_diagnostic_only
direct_boundary_head,114,call_T050_s020_r005_q006,validation,call,0.5,0.2,0.05,0.06,0.37916666666666665,0.7583333333333333,True,1.2332954223228334,True,True,1.3015520042683173,0.0682565819454839,,False,stage4_boundary_diagnostic_only
direct_boundary_head,115,call_T050_s020_r010_q010,train,call,0.5,0.2,0.1,0.1,0.04583333333333333,0.09166666666666666,True,1.1327945331437383,True,True,1.1779939246086304,0.04519939146489205,,False,stage4_boundary_diagnostic_only
direct_boundary_head,116,call_T050_s020_r010_q010,train,call,0.5,0.2,0.1,0.1,0.17083333333333334,0.3416666666666667,True,1.1997953973377267,True,True,1.2282326136143789,0.02843721627665219,,False,stage4_boundary_diagnostic_only
direct_boundary_head,117,call_T050_s040_r001_q003,train,call,0.5,0.4,0.01,0.03,0.325,0.65,True,1.5663751086750644,True,True,1.535619580543534,0.030755528131530374,,False,stage4_boundary_diagnostic_only
direct_boundary_head,118,call_T050_s040_r001_q006,train,call,0.5,0.4,0.01,0.06,0.37083333333333335,0.7416666666666667,True,1.4665557180528872,True,True,1.4455660129941565,0.020989705058730657,,False,stage4_boundary_diagnostic_only
direct_boundary_head,119,call_T050_s040_r005_q006,validation,call,0.5,0.4,0.05,0.06,0.3833333333333333,0.7666666666666666,True,1.5997051952909767,True,True,1.6314450250587407,0.031739829767764016,,False,stage4_boundary_diagnostic_only
direct_boundary_head,120,call_T050_s040_r010_q010,train,call,0.5,0.4,0.1,0.1,0.12916666666666665,0.2583333333333333,True,1.3665068164061762,True,True,1.3719197708551858,0.005412954449009577,,False,stage4_boundary_diagnostic_only
direct_boundary_head,121,call_T050_s060_r005_q010,stress_holdout,call,0.5,0.6,0.05,0.1,0.3875,0.775,True,1.826519564553322,False,True,1.8872741304036664,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,122,call_T050_s060_r010_q000,test,call,0.5,0.6,0.1,0.0,0.31666666666666665,0.6333333333333333,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,123,call_T050_s060_r010_q010,stress_holdout,call,0.5,0.6,0.1,0.1,0.1,0.2,True,1.5330767687966527,True,True,1.6395730479665305,0.1064962791698778,,False,stage4_boundary_diagnostic_only
direct_boundary_head,124,call_T100_s020_r001_q003,train,call,1.0,0.2,0.01,0.03,0.5833333333333334,0.5833333333333334,True,1.2666228830292963,True,True,1.2602647603363988,0.006358122692897483,,False,stage4_boundary_diagnostic_only
direct_boundary_head,125,call_T100_s020_r001_q006,train,call,1.0,0.2,0.01,0.06,0.30833333333333335,0.30833333333333335,True,1.1666217941349757,True,True,1.1576475462468492,0.008974247888126508,,False,stage4_boundary_diagnostic_only
direct_boundary_head,126,call_T100_s020_r001_q010,train,call,1.0,0.2,0.01,0.1,0.1,0.1,True,1.099948589061179,True,True,1.078008748136121,0.021939840925058185,,False,stage4_boundary_diagnostic_only
direct_boundary_head,127,call_T100_s020_r005_q003,train,call,1.0,0.2,0.05,0.03,0.43333333333333335,0.43333333333333335,True,1.7993590262358008,True,True,1.800286602999524,0.0009275767637231258,,False,stage4_boundary_diagnostic_only
direct_boundary_head,128,call_T100_s020_r010_q000,test,call,1.0,0.2,0.1,0.0,0.7083333333333334,0.7083333333333334,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,129,call_T100_s020_r010_q003,train,call,1.0,0.2,0.1,0.03,0.6916666666666667,0.6916666666666667,True,3.6605487272359722,False,True,3.638981840824877,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,130,call_T100_s040_r001_q010,train,call,1.0,0.4,0.01,0.1,0.7,0.7,True,1.4666055772637066,True,True,1.4918312817356647,0.025225704471958155,,False,stage4_boundary_diagnostic_only
direct_boundary_head,131,call_T100_s040_r005_q000,test,call,1.0,0.4,0.05,0.0,0.025,0.025,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,132,call_T100_s040_r005_q006,train,call,1.0,0.4,0.05,0.06,0.13333333333333333,0.13333333333333333,True,1.3665430010761448,True,True,1.3793909562311097,0.012847955154964952,,False,stage4_boundary_diagnostic_only
direct_boundary_head,133,call_T100_s040_r005_q006,train,call,1.0,0.4,0.05,0.06,0.9833333333333333,0.9833333333333333,True,1.8664958129599791,False,True,1.8340949215090578,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,134,call_T100_s040_r005_q010,train,call,1.0,0.4,0.05,0.1,0.7083333333333334,0.7083333333333334,True,1.56642552594496,True,True,1.5862787378995291,0.019853211954569128,,False,stage4_boundary_diagnostic_only
direct_boundary_head,135,call_T100_s040_r005_q010,train,call,1.0,0.4,0.05,0.1,0.975,0.975,True,1.632830129935696,True,True,1.6286684056019487,0.004161724333747285,,False,stage4_boundary_diagnostic_only
direct_boundary_head,136,call_T100_s040_r010_q003,train,call,1.0,0.4,0.1,0.03,0.21666666666666667,0.21666666666666667,True,3.7285056360647375,False,True,3.681583977652677,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,137,call_T100_s040_r010_q006,train,call,1.0,0.4,0.1,0.06,0.2833333333333333,0.2833333333333333,True,1.9311138386430504,False,True,1.9711390775081978,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,138,call_T100_s060_r001_q006,train,call,1.0,0.6,0.01,0.06,0.15833333333333333,0.15833333333333333,True,1.5964923047608264,True,True,1.5448103437375504,0.051681961023275935,,False,stage4_boundary_diagnostic_only
direct_boundary_head,139,call_T100_s060_r001_q010,stress_holdout,call,1.0,0.6,0.01,0.1,0.14166666666666666,0.14166666666666666,True,1.4665671850848163,True,True,1.4864820284812057,0.01991484339638938,,False,stage4_boundary_diagnostic_only
direct_boundary_head,140,call_T100_s060_r005_q006,train,call,1.0,0.6,0.05,0.06,0.8666666666666667,0.8666666666666667,True,2.5306909204964194,False,True,2.538889212775993,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,141,call_T100_s060_r010_q003,train,call,1.0,0.6,0.1,0.03,0.4083333333333333,0.4083333333333333,False,nan,False,False,nan,nan,classifier_no_boundary,False,stage4_boundary_diagnostic_only
direct_boundary_head,142,call_T100_s060_r010_q003,train,call,1.0,0.6,0.1,0.03,0.4583333333333333,0.4583333333333333,False,nan,False,False,nan,nan,classifier_no_boundary,False,stage4_boundary_diagnostic_only
direct_boundary_head,143,call_T200_s020_r001_q000,test,call,2.0,0.2,0.01,0.0,1.95,0.975,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,144,call_T200_s020_r001_q003,train,call,2.0,0.2,0.01,0.03,0.8666666666666667,0.43333333333333335,True,1.3327866529087997,True,True,1.310655467706885,0.022131185201914816,,False,stage4_boundary_diagnostic_only
direct_boundary_head,145,call_T200_s020_r005_q003,train,call,2.0,0.2,0.05,0.03,0.9333333333333333,0.4666666666666667,True,1.8663011755642747,False,True,1.8978430314783572,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,146,call_T200_s020_r005_q010,train,call,2.0,0.2,0.05,0.1,1.05,0.525,True,1.233261281514493,True,True,1.2107673492180162,0.022493932296476782,,False,stage4_boundary_diagnostic_only
direct_boundary_head,147,call_T200_s020_r010_q006,train,call,2.0,0.2,0.1,0.06,1.7833333333333332,0.8916666666666666,True,1.9331750918763153,False,True,1.93977226066141,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,148,call_T200_s040_r001_q006,train,call,2.0,0.4,0.01,0.06,0.85,0.425,True,1.6332605698172145,True,True,1.601116332955296,0.032144236861918474,,False,stage4_boundary_diagnostic_only
direct_boundary_head,149,call_T200_s040_r005_q000,test,call,2.0,0.4,0.05,0.0,1.9,0.95,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,150,call_T200_s040_r010_q010,test,call,2.0,0.4,0.1,0.1,0.6,0.3,True,1.666546411662734,True,True,1.5898326776390543,0.07671373402367965,,False,stage4_boundary_diagnostic_only
direct_boundary_head,151,call_T200_s060_r001_q006,train,call,2.0,0.6,0.01,0.06,0.13333333333333333,0.06666666666666667,True,1.533086329579454,True,True,1.5316745394940836,0.0014117900853702903,,False,stage4_boundary_diagnostic_only
direct_boundary_head,152,call_T200_s060_r001_q010,stress_holdout,call,2.0,0.6,0.01,0.1,0.21666666666666667,0.10833333333333334,True,1.5665285514098866,True,True,1.580887626755628,0.014359075345741434,,False,stage4_boundary_diagnostic_only
direct_boundary_head,153,call_T200_s060_r005_q000,test,call,2.0,0.6,0.05,0.0,1.3333333333333333,0.6666666666666666,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,154,call_T200_s060_r005_q003,train,call,2.0,0.6,0.05,0.03,1.0833333333333333,0.5416666666666666,True,3.565561051516279,False,True,3.456411911819293,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,155,call_T200_s060_r005_q006,train,call,2.0,0.6,0.05,0.06,0.03333333333333333,0.016666666666666666,True,1.3289179168231449,True,True,1.473208752305305,0.14429083548216015,,False,stage4_boundary_diagnostic_only
direct_boundary_head,156,call_T200_s060_r005_q006,train,call,2.0,0.6,0.05,0.06,1.2833333333333332,0.6416666666666666,True,2.7993789715532746,False,True,2.8871520010236162,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,157,call_T200_s060_r005_q006,train,call,2.0,0.6,0.05,0.06,1.9666666666666666,0.9833333333333333,True,3.132878817660431,False,True,3.071862836615936,nan,,False,stage4_boundary_diagnostic_only
direct_boundary_head,158,call_T200_s060_r010_q000,test,call,2.0,0.6,0.1,0.0,1.2666666666666666,0.6333333333333333,False,nan,False,False,nan,nan,no_dividend_call_control,True,stage4_boundary_diagnostic_only
direct_boundary_head,159,call_T200_s060_r010_q010,stress_holdout,call,2.0,0.6,0.1,0.1,0.5333333333333333,0.26666666666666666,True,2.0997541237566537,False,True,2.046485443462235,nan,,False,stage4_boundary_diagnostic_only
