regime_id,option_type,q,repeat,order_position,method,elapsed_seconds,solver_reported_seconds,converged
call_T025_s020_r001_q000,call,0.0,6,1,published_dirk_p,0.658066875,0.6575309592299163,True
call_T025_s020_r001_q000,call,0.0,7,0,published_dirk_p,0.587917375,0.587434709072113,True
call_T025_s020_r001_q000,call,0.0,7,1,dirk_policy_sinh,0.601542875,0.6010643339250237,True
call_T025_s020_r001_q000,call,0.0,8,0,published_dirk_p,0.612965625,0.6124781249091029,True
call_T025_s020_r001_q000,call,0.0,8,1,dirk_policy_sinh,0.6345105,0.6340276659466326,True
call_T025_s020_r001_q000,call,0.0,9,0,dirk_policy_sinh,0.631921959,0.6314489168580621,True
call_T025_s020_r001_q000,call,0.0,9,1,published_dirk_p,0.608409333,0.6078847921453416,True
call_T025_s020_r001_q000,call,0.0,10,0,published_dirk_p,0.656074875,0.6555638751015067,True
call_T025_s020_r001_q000,call,0.0,10,1,dirk_policy_sinh,0.682947125,0.6824441659264266,True
call_T025_s020_r001_q000,call,0.0,11,0,published_dirk_p,0.64039075,0.6399035840295255,True
call_T025_s020_r001_q000,call,0.0,11,1,dirk_policy_sinh,0.657106167,0.6566026250366122,True
call_T025_s020_r001_q000,call,0.0,12,0,published_dirk_p,0.658753792,0.6582218750845641,True
call_T025_s020_r001_q000,call,0.0,12,1,dirk_policy_sinh,0.723086084,0.7220667088404298,True
call_T025_s020_r001_q000,call,0.0,13,0,dirk_policy_sinh,0.66766825,0.6671666249167174,True
call_T025_s020_r001_q000,call,0.0,13,1,published_dirk_p,0.629149125,0.628633625106886,True
call_T025_s020_r001_q000,call,0.0,14,0,published_dirk_p,0.574824416,0.5743571252096444,True
call_T025_s020_r001_q000,call,0.0,14,1,dirk_policy_sinh,0.615757667,0.6152892918325961,True
call_T025_s020_r001_q000,call,0.0,15,0,dirk_policy_sinh,0.606385708,0.6059274580329657,True
