arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,complementarity_max,delta_rmse,equation_max,fb_max,mae,max_abs_error,max_normalized_complementarity,max_normalized_equation_violation,max_normalized_lcp_residual,max_normalized_obstacle_violation,network_spec,obstacle_max,reference_source,regime_id,region,relative_l2,rmse,sample_count,scaled_gamma_rmse,seed,split,variant,vi_p95
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.058901495270461644,0.09749123759567162,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,continuation_region,0.20411557546544884,0.0616807083338376,4277,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.0410993966435656,0.05624957144991727,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,boundary_near,0.07081886550011567,0.04230084939806083,390,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.0522478121928302,0.07617853974652466,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,payoff_kink_near,0.49146772642993675,0.0567218633191511,605,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.002554645944462826,0.018006324354112646,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,maturity_row,0.011941946767339569,0.004249302887683826,43,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.01934591934441417,0.09282580696393267,0.014686070545572638,0.022697015360938502,0.05448016646478909,0.09749123759567162,3.3637029891319434e-06,1.1891958184841541e-05,0.0017860502522766837,0.0017860502522766837,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.008089756446894258,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,strict_interior,0.16291804209401636,0.05865594243364207,4173,0.8939688149380233,101,stress_holdout,soft_lcp,0.019537638706911165
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.053786798555188885,0.09190547668743386,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,all,0.15964026845617693,0.05870567094688989,5203,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.01986070512600874,0.048029495757892726,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,exercise_region,0.043035760967615015,0.023578519973977186,676,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.058852855360606554,0.09190547668743386,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,continuation_region,0.1872510504132353,0.06227334750919982,4527,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.034250126121842306,0.05218079102073081,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,boundary_near,0.06150962728228971,0.03659081000059985,256,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.05258084702480992,0.08630842199496824,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,payoff_kink_near,0.4931342417214059,0.05930371922042442,605,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.0033046377431710464,0.018994078336950937,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,maturity_row,0.014003594555486177,0.004982899014867874,43,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.017458165540644,0.06944857121841234,0.006773507284789537,0.02241617865347529,0.05556878567592864,0.09190547668743386,3.0238199044545187e-06,3.126697574642444e-05,0.002534487542675582,0.002534487542675582,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.010812143284275377,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,strict_interior,0.16067905173882932,0.059933877556621426,4304,0.4894973827151924,101,stress_holdout,soft_lcp,0.018601579258642916
C,nan,nan,0,0.008264462809917356,120,0,120,0.026668858118267975,0.0518972308119408,0.021414033580465452,0.02566064200154966,0.05280963402979826,0.07309206959921691,2.1841835861468244e-06,0.0008700180762570276,0.0009488545937361279,0.0009488545937361279,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.007774785815931131,DIRK_policy_sinh_M480_N960,call_T100_s060_r001_q010,all,0.14840041334993048,0.05552099722927417,5203,0.2723237490607232,101,stress_holdout,soft_lcp,0.017121148387008057
