regime_id,option_type,q,genuine_early_exercise,method,repeat_index,randomized_order_index,measured_seconds,reported_total_seconds,converged,all_structural_checks_passed,failure_reason
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,26,1,0.592658,0.5921909578610212,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,27,0,0.594561542,0.594292625086382,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,27,1,1.0877219580000002,1.0874367498327047,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,28,0,0.596257625,0.5957797919400036,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,28,1,1.079426875,1.079005042091012,True,True,
put_T025_s020_r001_q000,put,0.0,True,policy_iteration,29,0,0.594027042,0.5934592501726002,True,True,
put_T025_s020_r001_q000,put,0.0,True,projected_lu_single,29,1,1.081315167,1.0809608749113977,True,True,
call_T025_s020_r001_q000,call,0.0,False,projected_lu_single,0,0,1.0282853330000001,1.0275409161113203,True,True,
call_T025_s020_r001_q000,call,0.0,False,policy_iteration,0,1,0.58453275,0.5839644591324031,True,True,
call_T025_s020_r001_q000,call,0.0,False,projected_lu_single,1,0,1.0261220420000001,1.0257833749055862,True,True,
call_T025_s020_r001_q000,call,0.0,False,policy_iteration,1,1,0.592833958,0.592329417122528,True,True,
call_T025_s020_r001_q000,call,0.0,False,projected_lu_single,2,0,1.036076208,1.0356371661182493,True,True,
call_T025_s020_r001_q000,call,0.0,False,policy_iteration,2,1,0.584794125,0.5842117499560118,True,True,
call_T025_s020_r001_q000,call,0.0,False,policy_iteration,3,0,0.589778125,0.5894147919025272,True,True,
call_T025_s020_r001_q000,call,0.0,False,projected_lu_single,3,1,1.0322495,1.0317765001673251,True,True,
call_T025_s020_r001_q000,call,0.0,False,projected_lu_single,4,0,1.029924541,1.0294132500421256,True,True,
call_T025_s020_r001_q000,call,0.0,False,policy_iteration,4,1,0.599899625,0.5993575418833643,True,True,
