elapsed_seconds,max_lcp_residual,option_type,path,protocol_hash,regime_id,split,status
0.049113124958239496,4.25502893230046e-16,call,01_snapshots/train_only/call/call_T200_s060_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r010_q003,train,GENERATED
0.05444383400026709,3.326420403415206e-16,call,01_snapshots/train_only/call/call_T200_s060_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s060_r010_q006,train,GENERATED
0.046007666969671845,2.7755575615628914e-17,put,01_snapshots/train_only/put/put_T025_s020_r001_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r001_q000,train,GENERATED
0.04445479204878211,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s020_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r001_q003,train,GENERATED
0.043792499927803874,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s020_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r001_q006,train,GENERATED
0.04429895896464586,2.220446049250313e-16,put,01_snapshots/train_only/put/put_T025_s020_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r001_q010,train,GENERATED
0.04427495796699077,1.3877787807814457e-17,put,01_snapshots/train_only/put/put_T025_s020_r005_q000.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r005_q000,train,GENERATED
0.04374508291948587,2.7755575615628914e-17,put,01_snapshots/train_only/put/put_T025_s020_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r005_q003,train,GENERATED
0.04396475001703948,2.7755575615628914e-17,put,01_snapshots/train_only/put/put_T025_s020_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r005_q006,train,GENERATED
0.04394449992105365,1.1102230246251565e-16,put,01_snapshots/train_only/put/put_T025_s020_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,put_T025_s020_r005_q010,train,GENERATED
