regime_id,option_type,method,M,N,reference_N,evaluation_nodes,runtime_seconds,converged,max_obstacle_violation,value_max_error,delta_max_error,gamma_max_error,value_rmse,delta_rmse,gamma_rmse,boundary_found,reference_boundary_found,boundary_abs_error,delta_empirical_order,gamma_empirical_order
call_T050_s060_r005_q010,call,lobatto_iiic_penalty_quadratic,240,240,960,20,1.2218018749263138,False,0.0,3.3199319215970746e-07,1.4089882544032761e-06,7.95809863007868e-06,1.926659010766274e-07,9.238065624268115e-07,5.304817921774667e-06,True,True,3.936392012349188e-08,1.900141425794059,1.9086736483212732
call_T050_s060_r005_q010,call,lobatto_iiic_penalty_quadratic,240,480,960,20,3.0057766659883782,False,0.0,9.981570153749786e-08,3.944763599106338e-07,2.127072618041126e-06,5.860748181667008e-08,2.562482421891789e-07,1.416202426110232e-06,True,True,4.260752711315874e-06,1.836648834672349,1.9035544918340588
call_T100_s060_r001_q006,call,cn_quadratic,240,60,960,20,0.08939412492327392,True,0.0,1.1854291238344583e-06,1.3961155729824704e-05,0.001608449238199583,8.100582462590317e-07,6.331934660963455e-06,0.0004161480729384079,True,True,0.0006100502694534882,nan,nan
call_T100_s060_r001_q006,call,cn_quadratic,240,120,960,20,0.0810150409815833,True,0.0,3.6194267871714203e-07,2.2302744567825883e-06,1.318228056712556e-05,2.658212833368295e-07,1.5444453191989214e-06,1.0660197463411678e-05,True,True,9.623799210300987e-05,2.646125211684183,6.93092661405071
call_T100_s060_r001_q006,call,cn_quadratic,240,240,960,20,0.12070137506816536,True,0.0,6.144829275966934e-08,5.646240891499232e-07,3.1551253609762853e-06,4.024945841864223e-08,3.725617493034277e-07,2.521176712168656e-06,True,True,3.087570875104362e-05,1.9818586721841915,2.062830748426076
call_T100_s060_r001_q006,call,cn_quadratic,240,480,960,20,0.188094999990426,True,0.0,2.2249575931665433e-08,1.2514156211285155e-07,7.457408690569878e-07,1.677299431001945e-08,8.730765588602542e-08,6.028952174260103e-07,True,True,1.2033354134910468e-05,2.173729663225806,2.0809510149625066
call_T100_s060_r001_q006,call,rannacher_cn_quadratic,240,60,960,20,0.08851191692519933,True,0.0,8.750487880959668e-07,1.3889832672364655e-05,0.0016254319130659667,3.993871014262618e-07,6.093932727478893e-06,0.0004234365509197942,True,True,0.0006118383783375592,nan,nan
call_T100_s060_r001_q006,call,rannacher_cn_quadratic,240,120,960,20,0.07513233297504485,True,0.0,2.789758093979522e-07,2.2087929651970484e-06,1.2829377460388258e-05,1.8925094667436305e-07,1.50698256180996e-06,1.0344456940641391e-05,True,True,9.620552194178345e-05,2.6526991162997837,6.985228148695427
call_T100_s060_r001_q006,call,rannacher_cn_quadratic,240,240,960,20,0.11355883395299315,True,0.0,5.155323046235338e-08,5.618178938737728e-07,3.1130110489385743e-06,3.2729191704011884e-08,3.687115921263485e-07,2.483898811183244e-06,True,True,3.088135281137383e-05,1.975083718115967,2.0430685635628074
call_T100_s060_r001_q006,call,rannacher_cn_quadratic,240,480,960,20,0.20288562506902963,True,0.0,2.1210350281686274e-08,1.2483132361129634e-07,7.413771596631591e-07,1.5784763515877207e-08,8.682795479990866e-08,5.989934539634623e-07,True,True,1.2033080601714374e-05,2.170122583486606,2.070031122914196
call_T100_s060_r001_q006,call,dirk_lstable_quadratic,240,60,960,20,0.06706187501549721,True,0.0,1.915604829094697e-06,5.3775116926058075e-06,2.1639705827247724e-05,1.2829896332118195e-06,3.3514637692586476e-06,1.6769896791102446e-05,True,True,0.00013338175160715338,nan,nan
call_T100_s060_r001_q006,call,dirk_lstable_quadratic,240,120,960,20,0.09975487494375557,True,0.0,2.988192828734526e-07,1.2891618073052058e-06,5.7877912462700465e-06,1.699026831181518e-07,7.865757067198109e-07,4.602501874161391e-06,True,True,8.89039327978125e-06,2.0605054037048913,1.9025960942520328
call_T100_s060_r001_q006,call,dirk_lstable_quadratic,240,240,960,20,0.1880637080175802,True,0.0,8.898901399101433e-08,3.2147941808613467e-07,1.3615935379185373e-06,5.327304243680631e-08,1.995623801250924e-07,1.061217128958385e-06,True,True,7.589046449041348e-07,2.0036350721854004,2.087716792598184
call_T100_s060_r001_q006,call,dirk_lstable_quadratic,240,480,960,20,0.3639011250343174,True,0.0,9.663299549433901e-09,6.33102403835295e-08,2.9976561233269194e-07,4.321690099735721e-09,3.896871268975725e-08,2.394444472826716e-07,True,True,1.7144632780130564e-07,2.344215597103149,2.1833892963024715
call_T100_s060_r001_q006,call,lobatto_iiic_penalty_quadratic,240,60,960,20,0.30836041597649455,True,0.0,6.730634589335871e-06,1.5346986146913544e-05,7.303024645022305e-05,5.1464110717192745e-06,9.470546329397165e-06,5.671076194000226e-05,True,True,3.0404702376696235e-05,nan,nan
call_T100_s060_r001_q006,call,lobatto_iiic_penalty_quadratic,240,120,960,20,0.4982649589655921,True,0.0,1.7508818394573744e-06,4.2099991592881025e-06,1.9089022562646107e-05,1.2953825909630863e-06,2.5863978356174995e-06,1.4818663316287127e-05,True,True,7.127379638482978e-06,1.8660635155289917,1.9357508664997638
call_T100_s060_r001_q006,call,lobatto_iiic_penalty_quadratic,240,240,960,20,0.9396373339695856,False,0.0,3.5563938322047406e-07,1.1622101614428004e-06,5.396270930102531e-06,2.3424118233046237e-07,7.167612761312192e-07,4.218281655192674e-06,True,True,2.0254178294543124e-06,1.8569489715840741,1.8227085441653204
call_T100_s060_r001_q006,call,lobatto_iiic_penalty_quadratic,240,480,960,20,2.779325749957934,False,0.0,9.387030019958331e-08,3.1436232117432183e-07,1.4398210623767227e-06,6.08089457800569e-08,1.9356260046120134e-07,1.1265935716758633e-06,True,True,5.833790837073138e-07,1.8863707590194683,1.906073255355108
